,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,F_PU1,F_PU2,F_PU3,F_PU4,F_PU5,F_PU6,F_PU7,F_PU8,F_PU9,F_PU10,F_PU11,F_V2,S_PU1,S_PU2,S_PU3,S_PU4,S_PU5,S_PU6,S_PU7,S_PU8,S_PU9,S_PU10,S_PU11,S_V2
226800,4.1428294,2.6395829,4.9007072,3.2201903,3.7029068,5.0871034,2.8421867,2.9761257,35.84551,28.880526,73.40784,28.840166,86.37907,28.885653,63.141087,28.760391,69.36096,31.496553,30.596554,0.09464357,0.094661996,0.0,0.0,0.0,0.0,0.04989819,0.0,0.0,0.032746572,0.0,0.09395067,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
230400,4.137188,3.1072009,4.5555377,3.570578,3.0256736,5.3591614,3.2402182,2.9757118,35.371807,29.0518,70.06663,29.01015,84.87148,28.577208,61.04319,28.450312,68.21243,31.645638,30.745638,0.09553103,0.09554972,0.0,0.0,0.0,0.0,0.050748345,0.0,0.0,0.032976177,0.0,0.089701466,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
234000,4.0554857,3.5165155,4.098142,3.4625196,2.1420438,5.499999,3.158437,2.974735,34.270954,29.004225,61.218678,28.960917,82.621025,27.480753,55.783463,27.35218,66.25796,31.554672,30.65467,0.09758222,0.0976015,0.0,0.0,0.0,0.0,0.0518309,0.0,0.0,0.03321528,0.0,0.0815027,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
237600,3.7572808,3.7944705,3.409896,2.4827468,1.4251667,5.278394,2.0539927,2.9732933,32.659462,28.714508,52.931267,28.668377,78.50326,17.706736,76.83925,17.585297,60.138676,31.19181,30.29181,0.10055743,0.1005776,0.0,0.0,0.0,0.0,0.05363088,0.036608845,0.0,0.03220285,0.0,0.065766074,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
241200,3.2667758,3.5416162,3.0540292,1.5371673,0.93059224,5.0970564,0.5962865,2.9734514,32.839035,26.37219,82.43599,26.40398,101.11671,12.801496,75.93113,12.511732,74.7758,29.725779,28.825779,0.10022748,0.100247554,0.0,0.03833729,0.0,0.03940883,0.03938457,0.03438189,0.0,0.02577052,0.025731709,0.07794706,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
244800,2.833537,3.1256835,3.30247,1.5184988,0.7290883,5.3726115,0.53478324,2.974549,34.05937,26.699654,86.79849,26.726982,103.96965,14.842775,78.08676,14.571421,79.10447,30.002966,29.102966,0.0979747,0.097994104,0.0,0.036145527,0.0,0.03743579,0.037411842,0.034307934,0.0,0.024873648,0.024835441,0.085915245,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
248400,2.563349,2.8645506,3.7220907,2.2310226,0.97232926,5.499999,1.6893454,2.975042,34.617416,26.786077,89.59395,26.811182,105.95515,17.31262,80.235176,17.102596,88.85213,30.042736,29.142736,0.09693834,0.09695744,0.0,0.03458397,0.0,0.03584015,0.035816476,0.03447774,0.0,0.021661352,0.021625418,0.08990741,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
252000,2.3954895,2.6958401,4.2210555,3.2935624,1.435287,5.499999,3.1247647,2.975521,35.1557,26.882666,92.45632,26.906427,108.212326,21.505974,83.54675,21.406858,74.97951,30.085539,29.185537,0.09593493,0.09595374,0.0,0.03290105,0.0,0.033873893,0.03385056,0.03495727,0.0,0.028857972,0.0,0.093987964,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
255600,2.3569105,2.7931457,4.7958207,4.128358,2.130082,5.499999,4.3013067,2.9757676,35.43575,27.441442,94.383286,27.495275,90.09698,21.961039,84.81487,21.866915,77.80717,30.393078,29.493073,0.09541141,0.09543007,0.0,0.03203066,0.0,0.0,0.047180317,0.03447956,0.0,0.02806366,0.0,0.09330552,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
259200,2.4815261,3.220952,5.2687964,4.091849,2.9596684,5.372816,4.258137,2.976498,36.267418,31.809208,76.991455,31.809208,69.61465,27.846321,87.6945,27.846321,61.146614,34.11064,33.210636,0.09385059,0.09386878,0.0,0.0,0.0,0.0,0.0,0.03617386,0.0,0.0,0.0,0.07251967,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
262800,2.7009175,3.990747,5.0993743,3.3947842,3.7928176,5.1723075,3.4304297,2.9766233,36.41315,32.34854,76.68331,32.34854,68.94039,28.14369,88.22914,28.14369,60.498997,34.63639,33.73639,0.09357612,0.09359424,0.0,0.0,0.0,0.0,0.0,0.03604107,0.0,0.0,0.0,0.069965295,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
266400,3.0057871,4.608863,4.919906,3.40763,3.748504,4.9414287,2.6522634,2.9768653,36.689598,30.571245,76.495575,30.532936,90.71452,31.791983,64.90314,31.791983,59.86085,33.13578,32.23578,0.093054764,0.09307273,0.0,0.0,0.0,0.0,0.04850967,0.0,0.0,0.0,0.0,0.08750899,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
270000,3.2144907,4.989765,4.7385497,4.373822,3.4190543,5.22862,3.4588652,2.9766326,36.425503,30.741928,76.398186,30.704145,91.54983,28.942986,64.63327,28.825514,73.38474,33.27629,32.376293,0.09355295,0.09357106,0.0,0.0,0.0,0.0,0.04815101,0.0,0.0,0.031631038,0.0,0.083027065,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
273600,3.521109,5.499999,4.5642815,3.930054,3.099232,5.499999,4.7922907,2.979586,39.873833,30.5,76.28599,30.5,69.623245,32.466106,64.303314,32.358597,81.86683,43.949135,31.689999,0.086970605,0.086986855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030152835,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
277200,4.1669116,5.500004,4.3943753,3.2607365,2.7739122,5.322373,4.038402,2.979186,39.396408,30.500004,72.87581,30.500004,63.71275,35.127403,62.281868,35.127403,57.663467,43.87901,31.690004,0.08789231,0.08790881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280800,4.564436,5.071053,4.047085,3.2566717,2.0948746,5.0056477,2.5364285,2.9905155,24.622688,27.974535,61.720245,27.931793,82.34825,27.975452,55.586803,27.843643,65.05831,37.59435,29.3599,0.11500165,0.0,0.0,0.0,0.0,0.0,0.051463224,0.0,0.0,0.033659995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
284400,4.2492414,4.524384,3.3715541,2.2947118,1.4134651,4.7861915,1.3992608,2.9897807,21.905588,27.291386,52.512177,27.245863,77.91663,17.487564,76.74828,17.365482,59.592655,34.733364,28.689466,0.11972652,0.0,0.0,0.0,0.0,0.0,0.053245787,0.036538348,0.0,0.03229456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
288000,3.6772485,3.526594,3.0307748,1.3469278,0.90520775,4.762221,0.3556965,2.9899108,22.38874,19.787384,80.75651,19.811916,97.067,12.919112,75.95631,12.627372,74.64507,34.976578,21.891518,0.11889127,0.0,0.0,0.0356524,0.0,0.037425686,0.037401743,0.034437217,0.0,0.02586528,0.025826406,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
291600,3.2246528,2.3538563,3.215517,1.1366522,0.695481,5.038539,0.2889936,2.9903574,24.035812,19.522451,84.35177,19.542645,99.1841,15.285702,78.26165,15.012687,79.34335,36.40632,21.530457,0.11602797,0.0,0.0,0.033363454,0.0,0.03539828,0.035374686,0.03446714,0.0,0.024955496,0.024917234,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
295200,2.9669104,1.249212,3.5707884,1.7031758,0.92727154,5.499999,1.2693523,2.990562,24.800892,19.134521,86.70539,19.15246,100.69708,17.787107,80.55782,17.57265,88.81943,37.03318,21.067396,0.114689365,0.0,0.0,0.03162134,0.0,0.03364262,0.033619337,0.034568764,0.0,0.021907045,0.021870932,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
298800,2.7320457,0.44761446,4.018445,2.6649404,1.3917269,5.499999,2.9950144,2.9899576,22.559624,24.652979,91.43269,24.674435,106.44693,17.25714,81.72897,17.078295,92.269745,27.816774,26.916775,0.118595354,0.0,0.0,0.032135334,0.0,0.03342244,0.033399194,0.03353835,0.0,0.01986174,0.019827163,0.09182531,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
302400,2.351227,0.46678537,4.574262,3.7595341,2.0746992,5.499999,4.155725,2.98999,22.67597,25.072191,92.12706,25.125668,87.746956,20.057146,83.21753,19.96164,75.25044,28.00838,27.108381,0.11839374,0.0,0.0,0.031958196,0.0,0.0,0.047168773,0.034298662,0.0,0.02828528,0.0,0.09116512,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
306000,2.027977,0.6094092,5.133223,4.4404225,2.7617085,5.4003773,4.341016,2.9900923,23.058636,25.264975,92.133026,25.319464,88.42325,25.602058,85.94827,25.602058,60.399506,28.214611,27.314606,0.11772978,0.0,0.0,0.032078926,0.0,0.0,0.04689678,0.035894945,0.0,0.0,0.0,0.09333037,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
309600,1.85036,1.2567418,5.1344137,3.6668327,3.4817388,5.1461043,3.2340417,2.9902272,23.554605,29.384197,76.105316,29.384197,67.918755,26.092466,86.62319,26.092466,59.401073,31.65848,30.75848,0.116867095,0.0,0.0,0.0,0.0,0.0,0.0,0.03579035,0.0,0.0,0.0,0.067331456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
313200,1.6988297,1.8700113,4.913153,3.1922848,3.8781054,5.0724344,2.7837064,2.9899576,22.561056,27.265253,73.3832,27.22565,85.75169,25.644377,63.560253,25.5246,68.92015,29.769135,28.86913,0.11859288,0.0,0.0,0.0,0.0,0.0,0.04938647,0.0,0.0,0.031964377,0.0,0.076399736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
316800,1.440585,2.1567614,4.566086,3.4930387,3.2412698,5.331479,3.1360757,2.9897342,21.734005,27.271791,70.199196,27.231138,84.3923,24.840101,61.35805,24.718983,67.43623,29.741014,28.841015,0.12002264,0.0,0.0,0.0,0.0,0.0,0.050091367,0.0,0.0,0.03215665,0.0,0.06910978,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
320400,1.1239066,2.358642,4.1134343,3.343085,2.377927,5.4614897,2.9449618,2.9892738,20.066347,27.172533,61.29018,27.130238,82.13849,23.098383,56.367752,22.975948,65.02208,29.577114,28.677113,0.12288728,0.0,0.0,0.0,0.0,0.0,0.05117221,0.0,0.0,0.0323453,0.0,0.053712286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
324000,0.84477484,2.5069168,3.4260066,2.362075,1.4515651,5.2518,1.8205094,2.9720283,31.268951,27.320341,52.275883,27.274782,77.89184,15.716113,76.18837,15.597367,59.51358,29.757809,28.85781,0.10309957,0.10312051,0.0,0.0,0.0,0.0,0.053270664,0.03586126,0.0,0.031815678,0.0,0.05786778,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
327600,0.40493193,2.174495,3.0392394,1.4540654,0.9328154,5.0907683,0.48624668,2.972219,31.480762,24.802286,81.96535,24.832373,100.09115,10.940116,75.206474,10.658915,73.98445,28.102404,27.202404,0.10271379,0.102734625,0.0,0.037754674,0.0,0.038996357,0.038972165,0.03369825,0.0,0.025356522,0.02531799,0.072542876,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
331200,0.029247887,1.716137,3.2675977,1.3821908,0.69670886,5.3403435,0.33354902,2.9732702,32.636227,25.135145,86.30866,25.160582,102.86879,12.963523,77.42681,12.701693,78.3916,28.38126,27.48126,0.1006001,0.10062029,0.0,0.035535447,0.0,0.037054233,0.03703035,0.03357204,0.0,0.024398308,0.024360428,0.080102384,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
334800,-1.4892578e-06,1.140614,3.6599364,2.0157428,0.86335915,5.499999,1.2928114,2.9720933,31.342436,24.265766,88.405785,24.28937,104.2442,12.341752,78.26531,12.146889,85.590614,27.35456,26.454561,0.10296579,0.10298669,0.0,0.03378558,0.0,0.03512299,0.03509944,0.032645963,0.0,0.020802917,0.020767622,0.06652303,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
338400,-1.4892578e-06,0.74271274,4.1324377,3.0331783,1.2725714,5.499999,2.8787425,2.9737213,33.134468,24.808235,91.513695,24.829647,106.52367,15.72409,81.02452,15.546974,90.92419,27.927757,27.027754,0.09968378,0.09970369,0.0,0.032183524,0.0,0.033499915,0.03347665,0.033028632,0.0,0.019757885,0.01972339,0.08445432,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
342000,0.001714685,0.7891517,4.688906,3.9276726,1.9426235,5.499999,4.0160127,2.9745677,34.082855,25.458069,93.37927,25.509722,89.50713,19.927378,83.85856,19.835735,76.93996,28.38326,27.483261,0.097931154,0.09795055,0.0,0.03139061,0.0,0.0,0.046385907,0.0338361,0.0,0.027661562,0.0,0.09200049,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
345600,0.11321951,1.085715,5.2851863,4.256871,2.7380447,5.413353,4.439503,2.9750652,34.639545,27.786657,94.51051,27.877615,69.97409,25.434175,86.56439,25.434175,61.271603,30.32237,29.42237,0.09689718,0.096916266,0.0,0.03217135,0.0,0.0,0.0,0.035449635,0.0,0.0,0.0,0.08323644,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
349200,0.35488847,1.8503985,5.122889,3.6117384,3.562041,5.2154584,3.6057866,2.9755352,35.17182,30.256428,76.86625,30.256428,69.229416,26.069788,87.398094,26.069788,60.60755,32.547123,31.647118,0.09590481,0.0959236,0.0,0.0,0.0,0.0,0.0,0.035336133,0.0,0.0,0.0,0.07050619,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
352800,0.6643812,2.5794284,4.955076,3.0951374,3.848014,4.9865885,2.8206344,2.9757862,35.457024,28.589516,76.51958,28.552164,89.94597,29.664736,65.042145,29.664736,59.97999,31.150534,30.250534,0.095371604,0.09539024,0.0,0.0,0.0,0.0,0.04785078,0.0,0.0,0.0,0.0,0.08764419,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
356400,0.9272303,2.9758694,4.7734127,4.028206,3.5222666,5.1292405,3.1643622,2.9755445,35.181717,28.740805,76.42889,28.703844,90.58739,26.853443,64.67628,26.73871,72.67327,31.269066,30.369066,0.09588638,0.09590517,0.0,0.0,0.0,0.0,0.047580723,0.0,0.0,0.03122983,0.0,0.0826423,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
360000,1.1700945,3.5205338,4.598,4.162514,3.1858778,5.499999,4.375172,2.9760933,35.804684,31.638092,76.15267,31.638092,69.87112,27.85433,64.41947,27.752417,79.98223,33.91179,33.011787,0.09472013,0.09473858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029294567,0.0,0.06721688,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
363600,1.5339793,4.261684,4.4159646,3.4913177,2.8626883,5.3660536,4.211452,2.975763,35.428978,32.019047,73.00613,32.019047,64.26435,30.244223,62.501266,30.244223,58.02634,34.27152,33.37152,0.09542407,0.09544272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0629048,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
367200,1.7945774,4.6802444,4.0742645,3.2292037,2.2075377,5.0052667,2.5420933,2.974028,33.47691,29.62367,61.25795,29.579903,82.61901,29.143726,56.28197,29.143726,45.14041,32.08581,31.185812,0.09905223,0.09907196,0.0,0.0,0.0,0.0,0.052130114,0.0,0.0,0.0,0.0,0.06488291,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
370800,1.6144302,4.765881,3.3871067,2.25597,1.4389334,4.7863126,1.3882102,2.9726887,31.996145,29.501562,52.72168,29.4549,78.56214,16.619375,76.437195,16.498228,59.200687,31.898325,30.99832,0.10177295,0.10179349,0.0,0.0,0.0,0.0,0.05396255,0.036228996,0.0,0.032160822,0.0,0.04666689,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
374400,1.1819031,4.301119,3.0557315,1.4449962,0.89988714,4.7446404,0.28768206,2.9727166,32.026505,26.386883,82.46987,26.418104,100.976326,11.624344,75.54076,11.339515,74.21616,29.679768,28.779768,0.10171743,0.10173796,0.0,0.038327206,0.0,0.039524294,0.039500013,0.033910736,0.0,0.025532758,0.025494106,0.06606273,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
378000,0.8177393,3.7566915,3.306479,1.3908135,0.6907371,5.0172563,0.18252568,2.9737957,33.22045,26.781305,86.879425,26.808275,103.94682,13.595758,77.70102,13.328612,78.374344,30.016068,29.116064,0.09952533,0.0995452,0.0,0.036145926,0.0,0.037520275,0.037496317,0.033790898,0.0,0.024664585,0.02462652,0.07382909,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
381600,0.60935664,3.3603995,3.7273836,2.1098115,0.92914116,5.4796004,1.1048694,2.974233,33.707584,26.83787,89.39331,26.863142,105.821014,14.5990925,79.22393,14.349253,81.47663,30.026142,29.126137,0.09862599,0.09864559,0.0,0.03473285,0.0,0.03600202,0.035978317,0.03346951,0.0,0.023788974,0.023751514,0.07755338,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
385200,0.5019446,3.054981,4.219763,3.1580358,1.3769836,5.499999,2.8086724,2.974684,34.210224,26.95222,92.21299,26.976637,108.17739,17.209097,81.634926,17.028479,92.02874,30.079683,29.179682,0.09769494,0.09771427,0.0,0.033096373,0.0,0.033972353,0.033949003,0.033567008,0.0,0.019967731,0.019933073,0.081156395,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
388800,0.53688204,2.9917057,4.785626,4.052595,2.044459,5.499999,4.015408,2.9747584,34.29351,27.4462,93.177284,27.502935,88.635445,20.047766,83.29938,19.952353,75.28796,30.333733,29.433733,0.09754035,0.09755962,0.0,0.032805275,0.0,0.0,0.047994215,0.03424506,0.0,0.028270734,0.0,0.07986057,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
392400,0.62966704,3.17056,5.27461,4.170318,2.730594,5.42725,4.466469,2.9754329,35.05872,30.984411,76.273254,30.984411,68.37366,25.993778,86.0715,25.993778,60.55812,33.24021,32.34021,0.09611598,0.096134834,0.0,0.0,0.0,0.0,0.0,0.036045406,0.0,0.0,0.0,0.06359786,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
396000,0.85664856,3.8456535,5.055014,3.2530906,3.45388,5.1863623,3.3522577,2.9756188,35.267277,31.501673,75.787605,31.501673,67.39987,26.287565,86.54227,26.287565,59.661095,33.748177,32.848175,0.095726475,0.09574522,0.0,0.0,0.0,0.0,0.0,0.035946008,0.0,0.0,0.0,0.061645683,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
399600,1.0639569,4.227998,4.819484,3.5334735,3.8940208,5.0310416,2.6687832,2.9748607,34.411617,29.396713,73.367195,29.35605,86.50624,26.218115,63.52038,26.096926,68.77871,31.875252,30.975252,0.097321,0.09734021,0.0,0.0,0.0,0.0,0.050097346,0.0,0.0,0.032166846,0.0,0.07088047,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
403200,1.1863959,4.448612,4.475589,3.8572583,3.2346098,5.2859006,2.9892194,2.9744515,33.9516,29.47842,69.937004,29.43678,85.305885,25.930532,61.29762,25.80733,67.4631,31.940416,31.040415,0.0981744,0.09819386,0.0,0.0,0.0,0.0,0.050744493,0.0,0.0,0.032454453,0.0,0.06681216,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
406800,1.2376579,4.619174,4.016966,3.778612,2.3677232,5.41686,2.8039749,2.9736562,33.065605,29.478628,61.49376,29.435316,83.085434,25.292948,56.039234,25.166555,65.18934,31.913706,31.013706,0.09981059,0.09983054,0.0,0.0,0.0,0.0,0.05183574,0.0,0.0,0.032904893,0.0,0.059614398,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
410400,1.0876205,4.6795564,3.3369515,2.8192194,1.4457515,5.2084727,1.6717743,2.972512,31.798557,29.382109,52.766895,29.335772,78.891815,16.357683,76.38845,16.237974,59.66928,31.768105,30.868105,0.10213402,0.102154665,0.0,0.0,0.0,0.0,0.053758364,0.036109604,0.0,0.031954195,0.0,0.044108137,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
414000,0.686152,4.2641954,3.0632565,1.6661735,0.9196813,5.0961633,0.4478211,2.972526,31.817793,26.26429,82.5075,26.29573,101.0769,11.318145,75.35062,11.034162,74.0158,29.542097,28.642092,0.10209888,0.10211953,0.0,0.0382429,0.0,0.039357502,0.03933325,0.03384056,0.0,0.025491685,0.025453059,0.06430951,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
417600,0.33784765,3.7055924,3.3150458,1.6148092,0.68882096,5.34026,0.32582855,2.9735818,32.981926,26.642593,86.56445,26.670916,104.03714,13.302651,77.453415,13.038323,78.42587,29.863514,28.963514,0.099964626,0.09998463,0.0,0.03624486,0.0,0.037335128,0.037311204,0.033762444,0.0,0.024523795,0.02448583,0.07184807,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
421200,0.1533659,3.2979336,3.7251232,2.3387835,0.91451883,5.499999,1.3942378,2.97407,33.524227,26.731958,89.60298,26.756638,105.83934,15.541301,79.57506,15.335578,87.569626,29.905066,29.005066,0.09896485,0.09898455,0.0,0.034546643,0.0,0.035893638,0.035869956,0.0338132,0.0,0.021420803,0.021385048,0.07599082,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
424800,0.06218076,2.9771345,4.2257905,3.3835757,1.3523433,5.499999,3.0177386,2.9745445,34.05667,26.837896,92.21304,26.86197,108.07128,19.561678,82.77782,19.465511,74.44236,29.956114,29.056114,0.09797971,0.09799911,0.0,0.033025075,0.0,0.0339626,0.033939254,0.034265734,0.0,0.02839101,0.0,0.079842515,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
428400,0.121512026,2.921561,4.795281,4.1403203,2.034097,5.499999,4.1784678,2.974842,34.388363,27.399239,94.437584,27.45277,90.077896,20.143782,84.00508,20.05243,77.29086,30.266903,29.3669,0.097364195,0.09738342,0.0,0.031968273,0.0,0.0,0.047167554,0.033878114,0.0,0.027614657,0.0,0.08012257,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
432000,0.30156615,3.2406998,5.2694845,4.0835795,2.834653,5.3956704,4.339277,2.9756792,35.335392,31.126068,76.81774,31.126068,69.70569,26.159945,86.94661,26.159945,61.20473,33.38608,32.48608,0.09559916,0.09561786,0.0,0.0,0.0,0.0,0.0,0.035645317,0.0,0.0,0.0,0.064465515,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
435600,0.5767168,3.925002,5.085766,3.4062533,3.6563702,5.195069,3.5281541,2.9758234,35.497494,31.631075,76.77785,31.631075,68.97133,26.444067,87.46567,26.444067,60.36906,33.880524,32.980526,0.09529584,0.095314465,0.0,0.0,0.0,0.0,0.0,0.03551159,0.0,0.0,0.0,0.062270276,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
439200,0.91092896,4.464151,4.9136086,3.3851476,3.8056448,4.953223,2.6944375,2.9761536,35.87348,30.089624,76.6253,30.051626,90.62877,30.165892,65.00632,30.165892,59.93344,32.610027,31.710026,0.09459124,0.09460965,0.0,0.0,0.0,0.0,0.048296444,0.0,0.0,0.0,0.0,0.08053158,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
442800,1.1866238,4.7696857,4.743201,4.3378615,3.4777298,5.2068076,3.3607502,2.9758513,35.53149,30.182985,76.42127,30.145277,91.08943,27.330162,64.6321,27.214973,72.92194,32.672306,31.772306,0.09523222,0.09525082,0.0,0.0,0.0,0.0,0.048096765,0.0,0.0,0.03129666,0.0,0.07534858,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
446400,1.4786432,5.361231,4.5701323,3.9451134,3.1422062,5.499999,4.6508017,2.9764466,36.212643,32.933445,76.224884,32.933445,69.66911,28.331427,64.29893,28.22935,80.38193,35.175007,34.27501,0.09395369,0.09397192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02931987,0.0,0.060590576,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
450000,2.0798252,5.499906,4.3951197,3.282205,2.8093426,5.3382416,4.071423,2.978307,38.361916,30.499907,72.95432,30.499907,63.988853,33.279552,62.410564,33.279552,58.00198,42.195835,31.689905,0.08987777,0.089894824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453600,2.6139598,5.080276,4.0523496,3.264513,2.1548617,5.003992,2.5181878,2.9754095,35.032303,27.985344,61.23129,27.942638,82.40217,27.216257,55.919548,27.085865,65.03854,38.263725,29.37056,0.09616528,0.096184164,0.0,0.0,0.0,0.0,0.05144223,0.0,0.0,0.033463873,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
457200,2.6722772,4.533835,3.3651824,2.3134735,1.4365427,4.7912145,1.410767,2.9743445,33.830406,27.297995,52.58127,27.25241,77.84416,18.555433,77.08694,18.43146,59.69156,37.01222,28.69634,0.09839877,0.0984183,0.0,0.0,0.0,0.0,0.053282376,0.036938988,0.0,0.032564297,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
