,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,F_PU1,F_PU2,F_PU3,F_PU4,F_PU5,F_PU6,F_PU7,F_PU8,F_PU9,F_PU10,F_PU11,F_V2,S_PU1,S_PU2,S_PU3,S_PU4,S_PU5,S_PU6,S_PU7,S_PU8,S_PU9,S_PU10,S_PU11,S_V2
226800,4.1216025,2.6442385,4.9144554,3.2185252,3.7367094,5.092731,2.852344,2.9761026,35.818954,28.87036,73.560036,28.82978,86.090256,28.851795,63.24899,28.726757,69.44289,31.486769,30.58677,0.09469339,0.09471183,0.0,0.0,0.0,0.0,0.050041158,0.0,0.0,0.03271478,0.0,0.09386235,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
230400,4.11085,3.1094007,4.575899,3.5264227,3.0759125,5.368109,3.2565334,2.9756978,35.355278,29.051311,69.99807,29.009611,84.80068,28.559813,61.03049,28.432411,67.932304,31.645327,30.745327,0.09556194,0.09558063,0.0,0.0,0.0,0.0,0.05078347,0.0,0.0,0.03304763,0.0,0.089690894,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
234000,4.030078,3.520134,4.115583,3.4127367,2.1850274,5.499999,3.1016312,2.9747026,34.232426,29.00769,61.61426,28.964432,82.687546,27.479027,56.04144,27.350203,66.13004,31.557686,30.657686,0.09765374,0.09767304,0.0,0.0,0.0,0.0,0.051800415,0.0,0.0,0.033251412,0.0,0.0814636,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
237600,3.7388911,3.8002934,3.4360619,2.449056,1.4370544,5.2480516,2.0132232,2.973256,32.618416,28.715075,52.45706,28.668869,78.40451,17.728813,76.86429,17.60717,60.059155,31.191698,30.291698,0.10063282,0.100653015,0.0,0.0,0.0,0.0,0.05367631,0.03660728,0.0,0.032231398,0.0,0.06556287,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
241200,3.2483165,3.5461602,3.0469134,1.5214846,0.94328916,5.0635977,0.60408133,2.973442,32.825005,26.347862,82.36759,26.37933,100.95266,12.769042,76.01674,12.479013,74.7097,29.703524,28.803524,0.10025327,0.10027335,0.0,0.038360436,0.0,0.03951303,0.039488748,0.034312,0.0,0.025783388,0.025744567,0.07771175,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
244800,2.8137245,3.1252742,3.2928333,1.453126,0.75201714,5.334288,0.5292394,2.974549,34.060875,26.696548,86.98439,26.723238,103.96035,14.813759,78.08329,14.541598,78.97663,29.996544,29.096544,0.097971916,0.097991325,0.0,0.036039095,0.0,0.037440315,0.037416372,0.03429304,0.0,0.024913333,0.0248751,0.0856933,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
248400,2.5424805,2.8626485,3.719356,2.171073,0.9884585,5.499999,1.627898,2.9750235,34.596146,26.775682,89.54698,26.800463,105.81962,17.277935,80.22588,17.067146,88.730255,30.035797,29.135792,0.09697793,0.09699703,0.0,0.03460554,0.0,0.035947643,0.03592395,0.034462985,0.0,0.0217039,0.021667937,0.08994379,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
252000,2.3734956,2.6913753,4.2152233,3.2189066,1.4518442,5.499999,3.115249,2.9755352,35.170982,26.883959,92.67567,26.906925,108.19484,21.536442,83.64427,21.437624,75.15328,30.086273,29.186274,0.0959064,0.09592519,0.0,0.032764204,0.0,0.033891197,0.033867866,0.034918223,0.0,0.02881097,0.0,0.09420293,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
255600,2.34133,2.781658,4.7960997,4.083207,2.1532154,5.499999,4.2809544,2.9757445,35.411972,27.427563,94.173454,27.482323,90.41264,21.891811,84.66744,21.79745,77.625336,30.378195,29.478195,0.0954559,0.09547456,0.0,0.032156963,0.0,0.0,0.046995834,0.03452575,0.0,0.028102038,0.0,0.09314568,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
259200,2.4580486,3.1944888,5.268722,4.140348,2.9661424,5.373095,4.26876,2.9764931,36.26263,31.790428,76.90696,31.790428,69.74072,27.875153,87.70323,27.875153,61.161526,34.09231,33.19231,0.09385961,0.093877815,0.0,0.0,0.0,0.0,0.0,0.03618513,0.0,0.0,0.0,0.07260257,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
262800,2.681686,3.9651625,5.0928817,3.464594,3.7964358,5.1737585,3.4372294,2.9766374,36.42979,32.339653,76.831505,32.339653,68.99908,28.143187,88.41357,28.143187,60.444927,34.62849,33.72849,0.09354476,0.09356287,0.0,0.0,0.0,0.0,0.0,0.035937186,0.0,0.0,0.0,0.070152946,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
266400,2.9963179,4.619467,4.924259,3.3156261,3.7573872,4.9378567,2.6554446,2.9768746,36.703495,30.590477,76.64622,30.55214,90.700165,31.811354,64.97725,31.811354,59.861065,33.156265,32.256268,0.09302849,0.09304645,0.0,0.0,0.0,0.0,0.048527706,0.0,0.0,0.0,0.0,0.08768786,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
270000,3.2084167,5.0011735,4.754558,4.2834554,3.434644,5.231569,3.4386153,2.976642,36.433437,30.741282,76.3783,30.70325,91.23364,28.948942,64.56644,28.830904,73.10535,33.276474,32.376472,0.093537994,0.0935561,0.0,0.0,0.0,0.0,0.04832163,0.0,0.0,0.03171282,0.0,0.08297702,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
273600,3.5015383,5.500083,4.5768943,3.98832,3.0910742,5.499999,4.7481356,2.9795163,39.79072,30.500082,76.16502,30.500082,69.57627,32.35459,64.30624,32.246326,81.38664,43.841484,31.690083,0.08713131,0.08714759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030266382,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
277200,4.1384435,5.5000873,4.396878,3.3054688,2.766508,5.3169312,3.995372,2.979144,39.349995,30.500088,73.07356,30.500088,64.022606,35.057117,62.415997,35.057117,57.74322,43.79387,31.690088,0.08798172,0.08799825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280800,4.548716,5.0911403,4.058805,3.2613318,2.1106505,5.01095,2.5436559,2.9905248,24.659533,27.996166,61.469517,27.953457,82.41173,27.978352,56.010056,27.846725,65.16016,37.619297,29.381386,0.114937104,0.0,0.0,0.0,0.0,0.0,0.051442735,0.0,0.0,0.033633847,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
284400,4.2430463,4.544699,3.3768282,2.3137524,1.4348127,4.8059297,1.4019024,2.989762,21.841942,27.31012,52.41473,27.264565,77.89142,17.473894,76.74709,17.351715,59.530594,34.676743,28.70835,0.1198364,0.0,0.0,0.0,0.0,0.0,0.05326613,0.036531486,0.0,0.032308105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
288000,3.6675653,3.5518715,3.0293052,1.3615874,0.9280529,4.7816525,0.33318627,2.9899201,22.411697,19.842789,80.812485,19.867764,97.25053,12.927818,76.02213,12.634771,74.48947,34.98879,21.944115,0.11885153,0.0,0.0,0.035652075,0.0,0.03732162,0.037297692,0.034403883,0.0,0.02592771,0.025888791,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
291600,3.2162209,2.3813477,3.21508,1.2000252,0.7286046,5.0518312,0.2392385,2.9903667,24.073067,19.55882,84.19304,19.580042,99.32776,15.282289,78.29707,15.008561,79.25195,36.432022,21.566584,0.11596292,0.0,0.0,0.033483468,0.0,0.03530363,0.03528005,0.034444448,0.0,0.024990676,0.02495239,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
295200,2.9637525,1.2777917,3.5630028,1.7871706,0.9750826,5.499999,1.2016728,2.9905481,24.7463,19.146353,86.70149,19.164114,100.64753,17.774658,80.42752,17.561932,89.005714,36.983376,21.080837,0.11478506,0.0,0.0,0.03163171,0.0,0.033700526,0.033677224,0.03463737,0.0,0.02181127,0.021775225,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
298800,2.7339015,0.450991,4.0089293,2.7281551,1.4220506,5.499999,2.932637,2.989962,22.572496,24.662188,91.387955,24.684456,106.625,17.19293,81.67651,17.012667,92.050964,27.821867,26.921867,0.11857306,0.0,0.0,0.032170042,0.0,0.03325844,0.033235222,0.033531692,0.0,0.019946681,0.01991204,0.09171848,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
302400,2.3520038,0.48183563,4.5631,3.813382,2.0850706,5.499999,4.089934,2.9899807,22.643526,25.079739,91.94718,25.133945,87.880714,20.045942,83.22988,19.951082,75.546135,28.015171,27.115171,0.11844998,0.0,0.0,0.03207868,0.0,0.0,0.047098164,0.03428437,0.0,0.028181339,0.0,0.09087132,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
306000,2.0224798,0.6193156,5.11755,4.4975543,2.7664616,5.4123116,4.395636,2.9901016,23.08107,25.280592,92.292015,25.334524,88.342094,25.643423,86.082275,25.643423,60.49286,28.230322,27.33032,0.11769076,0.0,0.0,0.031985678,0.0,0.0,0.046950903,0.03584284,0.0,0.0,0.0,0.093472295,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
309600,1.8530157,1.293214,5.1450086,3.5763452,3.5005562,5.161592,3.3226316,2.9902272,23.555738,29.395954,76.00663,29.395954,67.79253,26.106735,86.676384,26.106735,59.35779,31.668776,30.768776,0.11686513,0.0,0.0,0.0,0.0,0.0,0.0,0.03576833,0.0,0.0,0.0,0.06704359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
313200,1.7074524,1.8703973,4.916753,3.265462,3.864162,5.0419245,2.726724,2.9899576,22.553122,27.273401,73.51719,27.233854,85.83089,25.661766,63.40086,25.541714,68.799065,29.777891,28.877888,0.118606634,0.0,0.0,0.0,0.0,0.0,0.04934937,0.0,0.0,0.03200368,0.0,0.07655226,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
316800,1.4500821,2.1591566,4.57549,3.5717223,3.19784,5.297565,3.0553272,2.9897342,21.727694,27.283587,70.04875,27.24306,84.56544,24.819347,61.280003,24.698444,67.52446,29.753372,28.853373,0.120033525,0.0,0.0,0.0,0.0,0.0,0.050008938,0.0,0.0,0.032125924,0.0,0.06932694,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
320400,1.1334782,2.3642185,4.116783,3.4563897,2.3188424,5.4422445,2.8815238,2.9892738,20.05773,27.177147,61.378296,27.134846,82.131905,23.075384,56.24339,22.95262,64.83248,29.581043,28.681038,0.12290203,0.0,0.0,0.0,0.0,0.0,0.05117773,0.0,0.0,0.0323918,0.0,0.053537812,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
324000,0.83984494,2.504982,3.4315784,2.4592414,1.4461143,5.216314,1.7749959,2.9720004,31.240953,27.320467,52.23198,27.275066,78.11204,15.743912,76.10437,15.625277,59.599136,29.757404,28.857405,0.10315052,0.10317147,0.0,0.0,0.0,0.0,0.053168684,0.03592422,0.0,0.031799152,0.0,0.05791476,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
327600,0.40035546,2.1902616,3.0386999,1.5027509,0.9248624,5.081448,0.45367193,2.9722052,31.46307,24.813477,81.9955,24.843906,100.224014,10.938567,75.35289,10.65711,73.95079,28.109072,27.209072,0.10274604,0.10276687,0.0,0.037744533,0.0,0.038903765,0.038879585,0.033608563,0.0,0.02536908,0.025330538,0.07222259,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
331200,0.023787756,1.730578,3.2694395,1.4436661,0.71369386,5.3308744,0.34469253,2.9732747,32.643864,25.140778,86.17855,25.166534,102.83991,12.953551,77.5122,12.691312,78.331825,28.389036,27.489037,0.10058609,0.10060628,0.0,0.035613168,0.0,0.03708299,0.037059106,0.0335141,0.0,0.024418872,0.024380976,0.08008418,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
334800,-1.4892578e-06,1.1457114,3.656374,2.0852084,0.8870042,5.499999,1.2781054,2.9721446,31.398228,24.288393,88.60048,24.311134,104.18744,12.382191,78.2972,12.1867285,85.564156,27.37896,26.478954,0.10286417,0.10288504,0.0,0.03368096,0.0,0.035194524,0.03517096,0.032651532,0.0,0.020837443,0.020802123,0.06689391,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
338400,-1.4892578e-06,0.7513401,4.134382,3.1029415,1.2923934,5.499999,2.8478048,2.9736934,33.106422,24.823257,91.53718,24.845364,106.731636,15.654787,81.011856,15.478365,90.92996,27.936195,27.036194,0.09973544,0.09975536,0.0,0.032177992,0.0,0.033312377,0.03328915,0.032993235,0.0,0.019716136,0.019681672,0.08414637,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
342000,0.000110131834,0.81006676,4.690767,3.9939196,1.9469209,5.499999,4.0105433,2.9745631,34.07917,25.46726,93.1174,25.519722,89.383736,19.904596,83.788704,19.813318,77.08729,28.395195,27.495195,0.097938,0.097957395,0.0,0.031569254,0.0,0.0,0.046462584,0.033864345,0.0,0.02760223,0.0,0.09189009,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
345600,0.11149403,1.1279544,5.2811956,4.2059627,2.7410865,5.4217434,4.4345174,2.9750373,34.611485,27.80921,94.69544,27.899624,69.618935,25.432358,86.67319,25.432358,61.3425,30.341387,29.441387,0.0969494,0.096968494,0.0,0.032067128,0.0,0.0,0.0,0.03538672,0.0,0.0,0.0,0.08282676,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
349200,0.34951672,1.8871638,5.1309166,3.5111678,3.5852954,5.228704,3.6189206,2.975563,35.20381,30.282473,76.75296,30.282473,69.12108,26.056082,87.397545,26.056082,60.590797,32.572536,31.672535,0.09584507,0.09586385,0.0,0.0,0.0,0.0,0.0,0.035328593,0.0,0.0,0.0,0.0703863,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
352800,0.65739095,2.5664246,4.953904,3.2281525,3.8438098,4.998095,2.8299363,2.9757724,35.44281,28.566662,76.67468,28.529222,89.81354,29.644245,65.03298,29.644245,59.984947,31.127367,30.227367,0.09539819,0.09541684,0.0,0.0,0.0,0.0,0.047910817,0.0,0.0,0.0,0.0,0.087532826,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
356400,0.9206958,2.9620888,4.783691,4.1493616,3.516388,5.128738,3.1516654,2.9755583,35.19941,28.734865,76.54804,28.69795,90.64076,26.845499,64.73964,26.730804,72.68266,31.263634,30.363634,0.09585336,0.09587214,0.0,0.0,0.0,0.0,0.0475479,0.0,0.0,0.031224761,0.0,0.082761355,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
360000,1.1729176,3.5542295,4.61719,4.074687,3.1932542,5.499999,4.3462625,2.9760885,35.802395,31.657114,76.14539,31.657114,69.651276,27.8141,64.378876,27.712078,79.88949,33.929947,33.029945,0.09472445,0.0947429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029311318,0.0,0.06704658,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
363600,1.5326957,4.2922354,4.432196,3.39577,2.864967,5.3681746,4.2056475,2.9757445,35.409275,32.03743,73.061775,32.03743,64.28857,30.247929,62.494766,30.247929,57.998295,34.28919,33.389187,0.09546093,0.09547959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06275478,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
367200,1.7897032,4.6829143,4.092115,3.256337,2.2083468,5.00389,2.554753,2.9740143,33.46106,29.626328,61.337128,29.582645,82.741455,29.135042,56.1107,29.135042,45.139984,32.087677,31.187675,0.09908148,0.099101216,0.0,0.0,0.0,0.0,0.052072678,0.0,0.0,0.0,0.0,0.064805135,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
370800,1.6081237,4.7675323,3.4064543,2.2933166,1.4336778,4.7876334,1.3688998,2.9726655,31.970964,29.499893,52.909325,29.453249,78.58904,16.6251,76.38396,16.504284,59.375458,31.895548,30.995548,0.10181898,0.10183954,0.0,0.0,0.0,0.0,0.053949602,0.03626175,0.0,0.032113157,0.0,0.04639395,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
374400,1.1744199,4.312941,3.0546803,1.4564095,0.8949014,4.7562957,0.3297539,2.9727445,32.053898,26.403286,82.44133,26.434685,101.0046,11.666295,75.555,11.380848,74.180534,29.696785,28.796785,0.10166733,0.10168784,0.0,0.03835082,0.0,0.039515577,0.039491296,0.03392761,0.0,0.025562795,0.02552412,0.06613945,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
378000,0.81293494,3.7692628,3.3028884,1.415705,0.68017036,5.0260096,0.22941585,2.9737957,33.21755,26.792007,86.951385,26.818531,103.884834,13.57683,77.681564,13.309855,78.37656,30.028034,29.128035,0.09953068,0.09955056,0.0,0.03611147,0.0,0.037578717,0.037554756,0.033791155,0.0,0.02465598,0.024617922,0.07389319,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
381600,0.6068452,3.3727756,3.7269464,2.1190574,0.9175698,5.488279,1.1222451,2.9742422,33.717854,26.87864,89.72332,26.903711,106.07478,14.608032,79.14018,14.3577585,81.433815,30.058605,29.158606,0.098606996,0.09862659,0.0,0.034562167,0.0,0.035818286,0.035794616,0.033526175,0.0,0.023811126,0.023773652,0.07749984,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
385200,0.5030376,3.072245,4.230404,3.1910944,1.3462228,5.499999,2.8210902,2.9746978,34.225388,26.96799,92.395256,26.99179,108.173485,17.19348,81.72229,17.011652,91.881,30.093063,29.193064,0.097666815,0.097686134,0.0,0.03299258,0.0,0.03398873,0.03396538,0.03350474,0.0,0.020039866,0.020005153,0.08099354,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
388800,0.54012835,3.0116346,4.802983,4.053944,2.0345156,5.499999,4.009204,2.9747632,34.299557,27.46538,93.01249,27.52285,88.80766,20.052174,83.35591,19.956436,75.13816,30.354048,29.454042,0.09752912,0.097548395,0.0,0.032918338,0.0,0.0,0.047911532,0.034214,0.0,0.028323017,0.0,0.0798951,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
392400,0.63121116,3.1994605,5.269122,4.1595097,2.7269664,5.431864,4.4840865,2.975456,35.080944,31.008833,76.111275,31.008833,68.46007,25.997583,86.02576,25.997583,60.40361,33.264374,32.36437,0.09607452,0.096093364,0.0,0.0,0.0,0.0,0.0,0.036073253,0.0,0.0,0.0,0.063543394,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
396000,0.8593321,3.8739727,5.039843,3.2520115,3.4543452,5.1815443,3.3417003,2.975642,35.29519,31.524458,75.88616,31.524458,67.2551,26.315098,86.701706,26.315098,59.600494,33.770634,32.870632,0.095674306,0.09569303,0.0,0.0,0.0,0.0,0.0,0.03587172,0.0,0.0,0.0,0.061576284,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
399600,1.0639848,4.254126,4.810573,3.5372965,3.89203,5.038762,2.688782,2.9748747,34.425243,29.421474,73.29707,29.380932,86.6894,26.217012,63.457096,26.096502,69.12414,31.898706,30.998707,0.09729567,0.09731488,0.0,0.0,0.0,0.0,0.050016716,0.0,0.0,0.03206895,0.0,0.07073869,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
403200,1.1875725,4.4740944,4.464464,3.8751457,3.225708,5.3110433,3.0845811,2.974484,33.98927,29.502241,70.30125,29.46062,85.352806,25.92934,61.422646,25.806265,67.526535,31.963753,31.063753,0.09810461,0.09812406,0.0,0.0,0.0,0.0,0.050732944,0.0,0.0,0.03243661,0.0,0.0667319,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
406800,1.2434574,4.643921,4.0190496,3.8011408,2.3733692,5.445128,2.8728638,2.9736607,33.070786,29.503414,61.38634,29.46009,83.09829,25.28844,56.317265,25.161816,65.06297,31.938583,31.038584,0.09980106,0.09982101,0.0,0.0,0.0,0.0,0.05184151,0.0,0.0,0.032938104,0.0,0.05962558,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
410400,1.0963781,4.705387,3.3359005,2.8359997,1.4557416,5.2255692,1.719883,2.9725213,31.808193,29.40501,52.411354,29.358696,78.950424,16.329676,76.373856,16.209688,59.500668,31.790182,30.890182,0.10211642,0.10213707,0.0,0.0,0.0,0.0,0.053742077,0.036102183,0.0,0.031994123,0.0,0.043907806,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
414000,0.6963839,4.2899055,3.060708,1.6739497,0.94007075,5.0948515,0.43744037,2.9725957,31.893965,26.27917,82.29397,26.311302,101.079926,11.385438,75.441956,11.10212,74.16614,29.559784,28.659784,0.10195972,0.10198032,0.0,0.03836303,0.0,0.039366923,0.039342664,0.03382583,0.0,0.025459405,0.025420804,0.06433203,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
417600,0.34998646,3.7300653,3.3027303,1.6181113,0.721405,5.349013,0.3424601,2.9736142,33.01821,26.664707,86.78243,26.691877,103.90682,13.282401,77.56926,13.018041,78.40189,29.887457,28.987457,0.09989784,0.09991782,0.0,0.03613491,0.0,0.037458308,0.037434362,0.033680063,0.0,0.024525326,0.024487358,0.0719633,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
421200,0.16520703,3.3221087,3.721421,2.323975,0.95980906,5.499999,1.4297426,2.97407,33.5274,26.759264,89.51962,26.784803,106.00806,15.625319,79.53349,15.4210005,87.81278,29.929562,29.029562,0.098958984,0.09897869,0.0,0.03461204,0.0,0.03577197,0.035748307,0.03388839,0.0,0.021341724,0.021306025,0.07583955,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
424800,0.079193674,3.002961,4.2183766,3.394096,1.3989265,5.499999,3.0484066,2.9745166,34.022972,26.870867,92.56377,26.894289,108.214584,19.58036,82.60745,19.484413,74.56597,29.980675,29.080675,0.09804215,0.09806158,0.0,0.032826267,0.0,0.03385666,0.033833336,0.034377784,0.0,0.028355654,0.0,0.07946168,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
428400,0.13362291,2.9477317,4.798081,4.1568494,2.0558538,5.499999,4.2140656,2.9748514,34.39942,27.422396,94.24359,27.476597,90.02283,20.129984,84.004364,20.038225,77.087074,30.292953,29.392954,0.097343646,0.09736287,0.0,0.032108497,0.0,0.0,0.0472125,0.03387037,0.0,0.027680863,0.0,0.08017093,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
432000,0.31684893,3.271428,5.2683964,4.066148,2.8554423,5.3891964,4.3077993,2.9756978,35.35472,31.144936,76.88838,31.144936,69.55671,26.126902,86.997734,26.126902,61.20025,33.40425,32.504253,0.095563,0.0955817,0.0,0.0,0.0,0.0,0.0,0.03559752,0.0,0.0,0.0,0.06432309,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
435600,0.59143215,3.954219,5.0911326,3.3551216,3.6793082,5.190176,3.4780734,2.97587,35.551186,31.677956,76.69196,31.677956,69.02922,26.502087,87.74091,26.502087,60.416843,33.928444,33.028442,0.09519531,0.0952139,0.0,0.0,0.0,0.0,0.0,0.035387427,0.0,0.0,0.0,0.062489398,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
439200,0.92880696,4.47308,4.9118786,3.4538689,3.807449,4.952507,2.6609232,2.9761257,35.84406,30.088633,76.672386,30.050594,90.57657,30.1671,64.966,30.1671,59.832882,32.6081,31.7081,0.09464634,0.094664775,0.0,0.0,0.0,0.0,0.04832374,0.0,0.0,0.0,0.0,0.08034107,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
442800,1.1969022,4.7741785,4.745591,4.4120803,3.4692187,5.2249,3.4244487,2.9758327,35.511288,30.179512,76.60602,30.14198,91.30475,27.264431,64.722275,27.1491,72.7829,32.666153,31.766148,0.09527006,0.09528868,0.0,0.0,0.0,0.0,0.047978047,0.0,0.0,0.031318273,0.0,0.0750093,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
446400,1.4874101,5.391145,4.5868845,3.8964467,3.1496103,5.499999,4.6970687,2.9764607,36.22462,32.952595,76.35805,32.952595,69.48251,28.32459,64.32098,28.222294,80.26639,35.193523,34.293518,0.09393119,0.093949415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029354945,0.0,0.060451694,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
450000,2.101368,5.4999385,4.4206247,3.220646,2.8156772,5.3312373,4.036235,2.9783163,38.375336,30.499939,72.84246,30.499939,63.962418,33.297096,62.25758,33.297096,57.819393,42.226524,31.68994,0.08985211,0.08986916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453600,2.6292753,5.0563655,4.0717626,3.2797122,2.141923,5.016754,2.5348008,2.9754047,35.026455,27.963428,60.99178,27.920761,82.43423,27.22901,56.089294,27.098818,65.15504,38.259132,29.348457,0.09617621,0.09619508,0.0,0.0,0.0,0.0,0.051415775,0.0,0.0,0.03343622,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
457200,2.6843324,4.510204,3.3787537,2.3233612,1.4416122,4.811892,1.4349887,2.9743583,33.847855,27.278963,52.48229,27.233473,77.95314,18.516333,76.99257,18.3924,59.67531,37.02743,28.67688,0.09836648,0.098386,0.0,0.0,0.0,0.0,0.053223122,0.03696909,0.0,0.03255797,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
